,Phi[deg],Theta[deg],v,x,y,m,x1,y1
28142,87,65,-9.59033,0.471085917,-0.679502557,0.906307787,0.905065724,0.047432485
28143,88,65,-8.48641,0.826310492,0.029268332,0.906307787,0.905755689,0.031629686
28144,89,65,-7.8158,0.421829012,0.711130051,0.906307787,0.906169752,0.015817252
28145,90,65,-7.54907,-0.370480116,0.739182081,0.906307787,0.906307787,5.55E-17
28146,91,65,-7.67682,-0.822171535,0.087633514,0.906307787,0.906169752,-0.015817252
28147,92,65,-8.2077,-0.517962236,-0.644484901,0.906307787,0.905755689,-0.031629686
28148,93,65,-9.1704,0.262459154,-0.784066871,0.906307787,0.905065724,-0.047432485
28149,94,65,-10.6209,0.801576808,-0.202781375,0.906307787,0.904100067,-0.063220835
28150,95,65,-12.6594,0.603728441,0.564940381,0.906307787,0.902859012,-0.078989928
28151,96,65,-15.4727,-0.14918507,0.813258557,0.906307787,0.901342938,-0.09473496
28152,97,65,-19.4562,-0.764938516,0.313870566,0.906307787,0.899552306,-0.110451135
28153,98,65,-25.7225,-0.677411018,-0.474088576,0.906307787,0.897487662,-0.126133665
28154,99,65,-41.9608,0.032925046,-0.826172867,0.906307787,0.895149634,-0.141777774
28155,100,65,-32.9256,0.712989974,-0.418677634,0.906307787,0.892538935,-0.157378696
28156,101,65,-28.0996,0.737535209,0.373747885,0.906307787,0.88965636,-0.172931678
28157,102,65,-27.2332,0.083993973,0.822551322,0.906307787,0.886502787,-0.188431984
28158,103,65,-28.4951,-0.646770934,0.515104867,0.906307787,0.883079177,-0.203874892
28159,104,65,-31.8841,-0.782897627,-0.265926627,0.906307787,0.879386572,-0.219255698
28160,105,65,-38.9269,-0.199231852,-0.802466407,0.906307787,0.875426098,-0.234569716
28161,106,65,-63.6342,0.567606768,-0.601222273,0.906307787,0.87119896,-0.249812282
28162,107,65,-43.0285,0.812590344,0.152782846,0.906307787,0.866706447,-0.264978753
28163,108,65,-44.7902,0.310482105,0.766320121,0.906307787,0.861949927,-0.280064508
28164,109,65,-48.5855,-0.47708195,0.675306211,0.906307787,0.856930848,-0.295064954
28165,110,65,-33.9014,-0.82601906,-0.036581115,0.906307787,0.85165074,-0.309975519
28166,111,65,-27.7646,-0.415518056,-0.714835933,0.906307787,0.84611121,-0.324791663
28167,112,65,-24.1323,0.377008333,-0.73587389,0.906307787,0.840313947,-0.339508873
28168,113,65,-21.9651,0.822914999,-0.080352787,0.906307787,0.834260717,-0.354122664
28169,114,65,-20.9211,0.51223741,0.649044298,0.906307787,0.827953362,-0.368628587
28170,115,65,-20.9215,-0.269388891,0.781713049,0.906307787,0.821393805,-0.383022222
28171,116,65,-22.0993,-0.803340288,0.195678427,0.906307787,0.814584043,-0.397299184
28172,117,65,-24.9843,-0.598704329,-0.570262038,0.906307787,0.807526151,-0.411455125
28173,118,65,-31.7882,0.156377629,-0.811906215,0.906307787,0.800222279,-0.425485733
28174,119,65,-40.5029,0.767686716,-0.307087563,0.906307787,0.792674651,-0.439386734
28175,120,65,-27.0332,0.673188177,0.480065979,0.906307787,0.784885567,-0.453153894
28176,121,65,-22.5501,-0.040236468,0.825849073,0.906307787,0.776857399,-0.466783018
28177,122,65,-20.4264,-0.716667889,0.412350338,0.906307787,0.768592593,-0.480269956
28178,123,65,-19.7387,-0.734198159,-0.380261396,0.906307787,0.760093666,-0.493610599
28179,124,65,-20.352,-0.076710027,-0.823262557,0.906307787,0.751363208,-0.506800883
28180,125,65,-22.6733,0.65130495,-0.509359919,0.906307787,0.742403877,-0.519836791
28181,126,65,-28.8205,0.780513159,0.272845879,0.906307787,0.733218402,-0.532714351
28182,127,65,-37.1186,0.192121169,0.804198434,0.906307787,0.723809582,-0.545429642
28183,128,65,-22.603,-0.572906137,0.596174658,0.906307787,0.714180282,-0.557978789
28184,129,65,-17.0359,-0.811206184,-0.159969349,0.906307787,0.704333437,-0.570357971
28185,130,65,-13.5796,-0.303687006,-0.769038275,0.906307787,0.694272044,-0.582563416
28186,131,65,-11.1894,0.483040605,-0.671056957,0.906307787,0.68399917,-0.594591407
28187,132,65,-9.49944,0.825662911,0.043891032,0.906307787,0.673517942,-0.606438279
28188,133,65,-8.3434,0.409174545,0.718485809,0.906307787,0.662831555,-0.618100424
28189,134,65,-7.63738,-0.383507011,0.732508046,0.906307787,0.651943263,-0.62957429
28190,135,65,-7.3401,-0.823593989,0.073065764,0.906307787,0.640856382,-0.640856382
28191,136,65,-7.43806,-0.506472452,-0.653552845,0.906307787,0.62957429,-0.651943263
28192,137,65,-7.94197,0.276297522,-0.779297982,0.906307787,0.618100424,-0.662831555
28193,138,65,-8.89145,0.805040829,-0.188560149,0.906307787,0.606438279,-0.673517942
28194,139,65,-10.3708,0.59363331,0.575539016,0.906307787,0.594591407,-0.68399917
28195,140,65,-12.549,-0.163557936,0.810490263,0.906307787,0.582563416,-0.694272044
28196,141,65,-15.7973,-0.77037477,0.3002805,0.906307787,0.570357971,-0.704333437
28197,142,65,-21.1667,-0.668912593,-0.48600577,0.906307787,0.557978789,-0.714180282
28198,143,65,-35.5017,0.047544737,-0.825460576,0.906307787,0.545429642,-0.723809582
28199,144,65,-27.0461,0.720289655,-0.405990736,0.906307787,0.532714351,-0.733218402
28200,145,65,-20.7681,0.730803586,0.386745115,0.906307787,0.519836791,-0.742403877
28201,146,65,-18.3446,0.06942007,0.823909291,0.906307787,0.506800883,-0.751363208
28202,147,65,-17.6568,-0.655787938,0.503575064,0.906307787,0.493610599,-0.760093666
28203,148,65,-18.2956,-0.77806754,-0.279743754,0.906307787,0.480269956,-0.768592593
28204,149,65,-20.3925,-0.184995434,-0.805867455,0.906307787,0.466783018,-0.776857399
28205,150,65,-24.8675,0.578160621,-0.591080334,0.906307787,0.453153894,-0.784885567
28206,151,65,-38.344,0.809758468,0.16714332,0.906307787,0.439386734,-0.792674651
28207,152,65,-29.6476,0.296868114,0.771696176,0.906307787,0.425485733,-0.800222279
28208,153,65,-22.8707,-0.488961415,0.666755127,0.906307787,0.411455125,-0.807526151
28209,154,65,-20.0192,-0.825242074,-0.051197511,0.906307787,0.397299184,-0.814584043
28210,155,65,-18.8792,-0.402798976,-0.722079394,0.906307787,0.383022222,-0.821393805
28211,156,65,-18.9196,0.389975643,-0.729084812,0.906307787,0.368628587,-0.827953362
28212,157,65,-20.0063,0.824208454,-0.065773017,0.906307787,0.354122664,-0.834260717
28213,158,65,-22.2173,0.500667813,0.658010187,0.906307787,0.339508873,-0.840313947
28214,159,65,-25.8937,-0.283184506,0.776821859,0.906307787,0.324791663,-0.84611121
28215,160,65,-32.0745,-0.806678296,0.181427097,0.906307787,0.309975519,-0.85165074
28216,161,65,-46.8023,-0.588515781,-0.580770902,0.906307787,0.295064954,-0.856930848
28217,162,65,-43.0501,0.170725429,-0.809010811,0.906307787,0.280064508,-0.861949927
28218,163,65,-41.3307,0.773002467,-0.293449912,0.906307787,0.264978753,-0.866706447
28219,164,65,-61.978,0.664584602,0.491907483,0.906307787,0.249812282,-0.87119896
28220,165,65,-37.3113,-0.054849281,0.825007407,0.906307787,0.234569716,-0.875426098
28221,166,65,-30.3081,-0.723854988,0.399599325,0.906307787,0.219255698,-0.879386572
28222,167,65,-26.9579,-0.727351757,-0.393198533,0.906307787,0.203874892,-0.883079177
28223,168,65,-25.7338,-0.062124675,-0.824491474,0.906307787,0.188431984,-0.886502787
28224,169,65,-26.6371,0.660219547,-0.497750756,0.906307787,0.172931678,-0.88965636
28225,170,65,-31.499,0.775560962,0.286619712,0.906307787,0.157378696,-0.892538935
28226,171,65,-40.5692,0.177855205,0.807473338,0.906307787,0.141777774,-0.895149634
28227,172,65,-24.3649,-0.583369807,0.585939701,0.906307787,0.126133665,-0.897487662
28228,173,65,-18.1317,-0.808247309,-0.174304195,0.906307787,0.110451135,-0.899552306
28229,174,65,-14.1804,-0.290025963,-0.774293618,0.906307787,0.09473496,-0.901342938
28230,175,65,-11.3983,0.494843917,-0.662401059,0.906307787,0.078989928,-0.902859012
28231,176,65,-9.38997,0.824756581,0.058499978,0.906307787,0.063220835,-0.904100067
28232,177,65,-7.9688,0.396391848,0.725616405,0.906307787,0.047432485,-0.905065724
28233,178,65,-7.03444,-0.396413721,0.725604456,0.906307787,0.031629686,-0.905755689
28234,179,65,-6.53097,-0.824758344,0.058475116,0.906307787,0.015817252,-0.906169752
28235,180,65,-6.4297,-0.494823949,-0.662415976,0.906307787,1.11E-16,-0.906307787
28236,0,66,-4.7798,-0.026551154,0,0.913545458,0,0.913545458
28237,1,66,-5.03172,-0.01434565,-0.022342026,0.913545458,0.015943567,0.91340632
28238,2,66,-5.67733,0.011049179,-0.024142896,0.913545458,0.031882277,0.91298895
28239,3,66,-6.74614,0.026285443,-0.003746899,0.913545458,0.047811275,0.912293475
28240,4,66,-8.29534,0.017354992,0.02009398,0.913545458,0.06372571,0.911320107
28241,5,66,-10.4278,-0.007531558,0.025460546,0.913545458,0.079620733,0.910069141
28242,6,66,-13.3367,-0.025493629,0.007418804,0.913545458,0.095491503,0.90854096
28243,7,66,-17.4393,-0.020016975,-0.017443752,0.913545458,0.111333185,0.906736028
28244,8,66,-23.953,0.003863194,-0.026268603,0.913545458,0.127140954,0.904654896
28245,9,66,-43.1143,0.02419156,-0.010942221,0.913545458,0.142909995,0.902298197
28246,10,66,-29.7024,0.022278317,0.014444388,0.913545458,0.158635504,0.899666649
28247,11,66,-25.1353,-0.000117507,0.026550894,0.913545458,0.174312691,0.896761055
28248,12,66,-24.0778,-0.022405296,0.01424663,0.913545458,0.189936781,0.893582298
28249,13,66,-24.815,-0.024093759,-0.01115592,0.913545458,0.205503014,0.890131347
28250,14,66,-27.053,-0.003630531,-0.026301768,0.913545458,0.221006649,0.886409253
28251,15,66,-31.0245,0.020170591,-0.017265893,0.913545458,0.236442963,0.882417151
28252,16,66,-37.7252,0.025426964,0.007644165,0.913545458,0.251807254,0.878156256
28253,17,66,-51.8307,0.007305904,0.025526213,0.913545458,0.267094843,0.873627866
28254,18,66,-59.2439,-0.017532171,0.019939578,0.913545458,0.282301072,0.86883336
28255,19,66,-51.9354,-0.026251249,-0.003979413,0.913545458,0.297421309,0.8637742
28256,20,66,-38.1438,-0.01083505,-0.02423975,0.913545458,0.312450948,0.858451925
28257,21,66,-31.6279,0.014542844,-0.022214173,0.913545458,0.327385412,0.852868158
28258,22,66,-27.7221,0.026550114,0.000235012,0.913545458,0.342220152,0.847024599
28259,23,66,-25.3536,0.014147332,0.022468128,0.913545458,0.356950648,0.840923028
28260,24,66,-24.1269,-0.011262442,0.024044151,0.913545458,0.371572413,0.834565303
28261,25,66,-23.9309,-0.026317579,0.003514092,0.913545458,0.386080993,0.827953362
28262,26,66,-24.9092,-0.017176455,-0.020246807,0.913545458,0.40047197,0.821089218
28263,27,66,-27.7485,0.007756623,-0.025392885,0.913545458,0.414740959,0.813974963
28264,28,66,-36.0804,0.025558297,-0.007192861,0.913545458,0.428883614,0.806612763
28265,29,66,-34.5981,0.019861791,0.017620245,0.913545458,0.442895626,0.799004861
28266,30,66,-24.3855,-0.004095554,0.02623338,0.913545458,0.456772729,0.791153574
28267,31,66,-19.4965,-0.024287465,0.010727666,0.913545458,0.470510694,0.783061294
28268,32,66,-16.498,-0.022149593,-0.014641015,0.913545458,0.484105337,0.774730486
28269,33,66,-14.729,0.000352513,-0.026548814,0.913545458,0.497552516,0.766163688
28270,34,66,-14.0665,0.02253052,-0.014047756,0.913545458,0.510848137,0.757363509
28271,35,66,-14.7121,0.023994071,0.011368744,0.913545458,0.523988148,0.748332629
28272,36,66,-17.5158,0.003397584,0.026332873,0.913545458,0.536968547,0.7390738
28273,37,66,-27.6406,-0.020322626,0.01708668,0.913545458,0.549785381,0.729589843
28274,38,66,-20.8668,-0.025358307,-0.007868928,0.913545458,0.562434744,0.719883645
28275,39,66,-11.8141,-0.007079678,-0.02558988,0.913545458,0.574912785,0.709958163
28276,40,66,-7.0334,0.017707975,-0.019783614,0.913545458,0.587215701,0.699816421
28277,41,66,-3.88923,0.026214997,0.004211615,0.913545458,0.599339746,0.689461509
28278,42,66,-1.72644,0.010620072,0.024334705,0.913545458,0.611281226,0.67889658
28279,43,66,-0.284415,-0.014738899,0.022084579,0.913545458,0.623036504,0.668124852
28280,44,66,0.55972,-0.026546994,-0.000470007,0.913545458,0.634601999,0.657149607
28281,45,66,0.8636,-0.013947905,-0.022592471,0.913545458,0.645974188,0.645974188
28282,46,66,0.644466,0.011474823,-0.023943521,0.913545458,0.657149607,0.634601999
28283,47,66,-0.114525,0.026347652,-0.003281009,0.913545458,0.668124852,0.623036504
28284,48,66,-1.47065,0.016996571,0.020398048,0.913545458,0.67889658,0.611281226
28285,49,66,-3.54648,-0.007981079,0.025323234,0.913545458,0.689461509,0.599339746
28286,50,66,-6.60249,-0.025620962,0.006966355,0.913545458,0.699816421,0.587215701
28287,51,66,-11.2939,-0.01970505,-0.017795358,0.913545458,0.709958163,0.574912785
28288,52,66,-20.2565,0.004327593,-0.026196101,0.913545458,0.719883645,0.562434744
28289,53,66,-26.9405,0.024381468,-0.01051227,0.913545458,0.729589843,0.549785381
28290,54,66,-16.7275,0.022019133,0.014836494,0.913545458,0.7390738,0.536968547
28291,55,66,-13.8403,-0.000587491,0.026544654,0.913545458,0.748332629,0.523988148
28292,56,66,-13.1202,-0.022653978,0.013847781,0.913545458,0.757363509,0.510848137
28293,57,66,-13.7235,-0.023892503,-0.011580678,0.913545458,0.766163688,0.497552516
28294,58,66,-15.4578,-0.00316437,-0.026361915,0.913545458,0.774730486,0.484105337
28295,59,66,-18.4581,0.02047307,-0.016906129,0.913545458,0.783061294,0.470510694
28296,60,66,-23.3991,0.025287664,0.008093074,0.913545458,0.791153574,0.456772729
28297,61,66,-33.7282,0.006852896,0.025651542,0.913545458,0.799004861,0.442895626
28298,62,66,-35.4006,-0.017882392,0.019626101,0.913545458,0.806612763,0.428883614
28299,63,66,-27.3328,-0.026176692,-0.004443487,0.913545458,0.813974963,0.414740959
28300,64,66,-24.8183,-0.010404262,-0.024427753,0.913545458,0.821089218,0.40047197
28301,65,66,-24.1998,0.014933799,-0.021953256,0.913545458,0.827953362,0.386080993
28302,66,66,-24.7581,0.026541794,0.000704964,0.913545458,0.834565303,0.371572413
28303,67,66,-26.3199,0.013747386,0.022715043,0.913545458,0.840923028,0.356950648
28304,68,66,-28.9754,-0.011686305,0.023841016,0.913545458,0.847024599,0.342220152
28305,69,66,-33.111,-0.026375661,0.003047669,0.913545458,0.852868158,0.327385412
28306,70,66,-39.8001,-0.016815356,-0.020547691,0.913545458,0.858451925,0.312450948
28307,71,66,-53.7148,0.00820491,-0.025251599,0.913545458,0.8637742,0.297421309
28308,72,66,-61.1056,0.025681619,-0.006739303,0.913545458,0.86883336,0.282301072
28309,73,66,-53.7432,0.019546766,0.017969076,0.913545458,0.873627866,0.267094843
28310,74,66,-39.6653,-0.004559294,0.02615677,0.913545458,0.878156256,0.251807254
28311,75,66,-32.9754,-0.02447356,0.01029605,0.913545458,0.882417151,0.236442963
28312,76,66,-29.0034,-0.021886948,-0.015030811,0.913545458,0.886409253,0.221006649
28313,77,66,-26.7571,0.000822423,-0.026538414,0.913545458,0.890131347,0.205503014
28314,78,66,-26.0068,0.022775662,-0.013646721,0.913545458,0.893582298,0.189936781
28315,79,66,-27.0484,0.023789063,0.011791704,0.913545458,0.896761055,0.174312691
28316,80,66,-31.5981,0.002930909,0.026388891,0.913545458,0.899666649,0.158635504
28317,81,66,-44.9924,-0.020621909,0.016724253,0.913545458,0.902298197,0.142909995
28318,82,66,-25.8135,-0.025215039,-0.008316586,0.913545458,0.904654896,0.127140954
28319,83,66,-19.283,-0.006625578,-0.025711194,0.913545458,0.906736028,0.111333185
28320,84,66,-15.1647,0.018055409,-0.019467049,0.913545458,0.90854096,0.095491503
28321,85,66,-12.2411,0.026136336,0.004675011,0.913545458,0.910069141,0.079620733
28322,86,66,-10.0952,0.010187637,0.024518887,0.913545458,0.911320107,0.06372571
28323,87,66,-8.53372,-0.015127529,0.021820212,0.913545458,0.912293475,0.047811275
28324,88,66,-7.45384,-0.026534514,-0.000939866,0.913545458,0.91298895,0.031882277
28325,89,66,-6.79828,-0.013545789,-0.022835835,0.913545458,0.91340632,0.015943567
28326,90,66,-6.53741,0.011896872,-0.023736643,0.913545458,0.913545458,5.59E-17
28327,91,66,-6.66181,0.026401604,-0.002814091,0.913545458,0.91340632,-0.015943567
28328,92,66,-7.18015,0.016632823,0.020695724,0.913545458,0.91298895,-0.031882277
28329,93,66,-8.12128,-0.008428098,0.025177985,0.913545458,0.912293475,-0.047811275
28330,94,66,-9.54171,-0.025740265,0.006511723,0.913545458,0.911320107,-0.06372571
28331,95,66,-11.5436,-0.019386951,-0.018141387,0.913545458,0.910069141,-0.079620733
28332,96,66,-14.3196,0.004790637,-0.02611539,0.913545458,0.90854096,-0.095491503
28333,97,66,-18.2859,0.024563735,-0.010079024,0.913545458,0.906736028,-0.111333185
28334,98,66,-24.6596,0.021753048,0.01522395,0.913545458,0.904654896,-0.127140954
28335,99,66,-43.6763,-0.00105729,0.026530095,0.913545458,0.902298197,-0.142909995
28336,100,66,-30.1143,-0.022895561,0.013444592,0.913545458,0.899666649,-0.158635504
28337,101,66,-25.3914,-0.023683759,-0.012001806,0.913545458,0.896761055,-0.174312691
28338,102,66,-24.1714,-0.002697218,-0.026413799,0.913545458,0.893582298,-0.189936781
28339,103,66,-24.7392,0.020769133,-0.016541067,0.913545458,0.890131347,-0.205503014
28340,104,66,-26.8006,0.025140438,0.008539446,0.913545458,0.886409253,-0.221006649
28341,105,66,-30.5884,0.006397741,0.025768832,0.913545458,0.882417151,-0.236442963
28342,106,66,-37.0991,-0.01822701,0.019306473,0.913545458,0.878156256,-0.251807254
28343,107,66,-51.0096,-0.026093932,-0.004906169,0.913545458,0.873627866,-0.267094843
28344,108,66,-58.2259,-0.009970213,-0.024608101,0.913545458,0.86883336,-0.282301072
28345,109,66,-50.723,0.015320074,-0.021685459,0.913545458,0.8637742,-0.297421309
28346,110,66,-36.7469,0.026525155,0.001174694,0.913545458,0.858451925,-0.312450948
28347,111,66,-30.067,0.013343132,0.022954839,0.913545458,0.852868158,-0.327385412
28348,112,66,-26.0331,-0.012106506,0.02363041,0.913545458,0.847024599,-0.342220152
28349,113,66,-23.5928,-0.026425478,0.002580292,0.913545458,0.840923028,-0.356950648
28350,114,66,-22.3758,-0.016448987,-0.020842135,0.913545458,0.834565303,-0.371572413
28351,115,66,-22.2987,0.008650626,-0.025102399,0.913545458,0.827953362,-0.386080993
28352,116,66,-23.5308,0.025796894,-0.006283633,0.913545458,0.821089218,-0.40047197
28353,117,66,-26.776,0.019225616,0.018312276,0.913545458,0.813974963,-0.414740959
28354,118,66,-35.6687,-0.005021604,0.026071963,0.913545458,0.806612763,-0.428883614
28355,119,66,-34.8886,-0.024651985,0.009861208,0.913545458,0.799004861,-0.442895626
28356,120,66,-25.4921,-0.021617444,-0.015415897,0.913545458,0.791153574,-0.456772729
28357,121,66,-21.498,0.001292075,-0.026519697,0.913545458,0.783061294,-0.470510694
28358,122,66,-19.4356,0.023013667,-0.01324141,0.913545458,0.774730486,-0.484105337
28359,123,66,-18.609,0.023576599,0.012210968,0.913545458,0.766163688,-0.497552516
28360,124,66,-18.8648,0.002463315,0.026436639,0.913545458,0.757363509,-0.510848137
28361,125,66,-20.379,-0.020914729,0.016356585,0.913545458,0.748332629,-0.523988148
28362,126,66,-23.9819,-0.025063868,-0.008761637,0.913545458,0.7390738,-0.536968547
28363,127,66,-34.8219,-0.006169402,-0.025824451,0.913545458,0.729589843,-0.549785381
28364,128,66,-28.6699,0.018397184,-0.019144383,0.913545458,0.719883645,-0.562434744
28365,129,66,-20.1414,0.026049484,0.005136942,0.913545458,0.709958163,-0.574912785
28366,130,66,-15.7871,0.009752009,0.024695386,0.913545458,0.699816421,-0.587215701
28367,131,66,-12.9742,-0.015511418,0.021549007,0.913545458,0.689461509,-0.599339746
28368,132,66,-11.0517,-0.026513719,-0.00140943,0.913545458,0.67889658,-0.611281226
28369,133,66,-9.76298,-0.013139429,-0.023072044,0.913545458,0.668124852,-0.623036504
28370,134,66,-8.98806,0.012315192,-0.023522326,0.913545458,0.657149607,-0.634601999
28371,135,66,-8.67035,0.026447282,-0.002346291,0.913545458,0.645974188,-0.645974188
28372,136,66,-8.79174,0.016263863,0.020986914,0.913545458,0.634601999,-0.657149607
28373,137,66,-9.36667,-0.008872477,0.025024846,0.913545458,0.623036504,-0.668124852
28374,138,66,-10.4493,-0.025851502,0.006055051,0.913545458,0.611281226,-0.67889658
28375,139,66,-12.1596,-0.019062775,-0.018481731,0.913545458,0.599339746,-0.689461509
28376,140,66,-14.7568,0.005252179,-0.026026494,0.913545458,0.587215701,-0.699816421
28377,141,66,-18.8975,0.024738304,-0.009642619,0.913545458,0.574912785,-0.709958163
28378,142,66,-27.2215,0.021480147,0.015606636,0.913545458,0.562434744,-0.719883645
28379,143,66,-33.1858,-0.001526758,0.026507221,0.913545458,0.549785381,-0.729589843
28380,144,66,-22.1816,-0.023129969,0.01303719,0.913545458,0.536968547,-0.7390738
28381,145,66,-18.4424,-0.023467593,-0.012419174,0.913545458,0.523988148,-0.748332629
28382,146,66,-16.8216,-0.00222922,-0.026457406,0.913545458,0.510848137,-0.757363509
28383,147,66,-16.4886,0.021058687,-0.016170822,0.913545458,0.497552516,-0.766163688
28384,148,66,-17.2647,0.024985334,0.008983142,0.913545458,0.484105337,-0.774730486
28385,149,66,-19.3001,0.00594058,0.025878046,0.913545458,0.470510694,-0.783061294
28386,150,66,-23.2866,-0.018565916,0.018980794,0.913545458,0.456772729,-0.791153574
28387,151,66,-32.691,-0.026002995,-0.005367313,0.913545458,0.442895626,-0.799004861
28388,152,66,-33.491,-0.00953304,-0.024780737,0.913545458,0.428883614,-0.806612763
28389,153,66,-24.627,0.015701548,-0.021410866,0.913545458,0.414740959,-0.813974963
28390,154,66,-21.4171,0.026500205,0.001644056,0.913545458,0.40047197,-0.821089218
28391,155,66,-20.2248,0.012934696,0.023187441,0.913545458,0.386080993,-0.827953362
28392,156,66,-20.3446,-0.012522913,0.023412399,0.913545458,0.371572413,-0.834565303
28393,157,66,-21.6062,-0.026467013,0.002112106,0.913545458,0.356950648,-0.840923028
28394,158,66,-24.092,-0.016077464,-0.021130048,0.913545458,0.342220152,-0.847024599
28395,159,66,-28.1718,0.009093632,-0.024945333,0.913545458,0.327385412,-0.852868158
28396,160,66,-34.8975,0.025904084,-0.005825994,0.913545458,0.312450948,-0.858451925
28397,161,66,-48.9191,0.018898441,0.018649737,0.913545458,0.297421309,-0.8637742
28398,162,66,-56.4667,-0.005482341,0.025978986,0.913545458,0.282301072,-0.86883336
28399,163,66,-49.2945,-0.024822685,0.009423275,0.913545458,0.267094843,-0.873627866
28400,164,66,-35.4271,-0.021341166,-0.015796152,0.913545458,0.251807254,-0.878156256
28401,165,66,-28.9587,0.001761322,-0.026492669,0.913545458,0.236442963,-0.882417151
28402,166,66,-25.2122,0.023244459,-0.012831949,0.913545458,0.221006649,-0.886409253
28403,167,66,-23.1913,0.023356747,0.012626406,0.913545458,0.205503014,-0.890131347
28404,168,66,-22.6629,0.00199495,0.026476102,0.913545458,0.189936781,-0.893582298
28405,169,66,-23.9214,-0.021200995,0.015983791,0.913545458,0.174312691,-0.896761055
28406,170,66,-28.6819,-0.024904843,-0.009203943,0.913545458,0.158635504,-0.899666649
28407,171,66,-42.2805,-0.005711293,-0.025929615,0.913545458,0.142909995,-0.902298197
28408,172,66,-23.2994,0.018733193,-0.018815718,0.913545458,0.127140954,-0.904654896
28409,173,66,-16.9605,0.025954468,0.005597263,0.913545458,0.111333185,-0.906736028
28410,174,66,-13.0279,0.009313325,0.024864146,0.913545458,0.095491503,-0.90854096
28411,175,66,-10.2847,-0.015890447,0.021271048,0.913545458,0.079620733,-0.910069141
28412,176,66,-8.31448,-0.026484615,-0.001878554,0.913545458,0.06372571,-0.911320107
28413,177,66,-6.92478,-0.01272895,-0.023301022,0.913545458,0.047811275,-0.912293475
28414,178,66,-6.01339,0.012729653,-0.023300638,0.913545458,0.031882277,-0.91298895
28415,179,66,-5.52378,0.026484671,-0.001877755,0.913545458,0.015943567,-0.91340632
28416,180,66,-5.42712,0.015889805,0.021271527,0.913545458,1.12E-16,-0.913545458
28417,0,67,-4.14558,-0.855519979,0,0.920504853,0,0.920504853
28418,1,67,-4.39452,-0.462239417,-0.719895239,0.920504853,0.016065025,0.920364656
28419,2,67,-5.0314,0.356021933,-0.777922115,0.920504853,0.032125156,0.919944107
28420,3,67,-6.08623,0.84695836,-0.120730986,0.920504853,0.048175502,0.919243334
28421,4,67,-7.61739,0.559205177,0.647459655,0.920504853,0.064211173,0.91826255
28422,5,67,-9.7306,-0.242678667,0.820378875,0.920504853,0.080227284,0.917002055
28423,6,67,-12.6266,-0.821444863,0.239045541,0.920504853,0.096218958,0.915462232
28424,7,67,-16.7466,-0.644978441,-0.562065161,0.920504853,0.112181322,0.91364355
28425,8,67,-23.4255,0.124478186,-0.846415746,0.920504853,0.128109515,0.911546563
28426,9,67,-47.4373,0.779490142,-0.352575598,0.920504853,0.143998684,0.909171911
28427,10,67,-27.6878,0.717842457,0.465420929,0.920504853,0.15984399,0.906520316
28428,11,67,-23.2975,-0.003786273,0.8555116,0.920504853,0.175640606,0.903592587
28429,12,67,-22.1042,-0.721933921,0.459048852,0.920504853,0.19138372,0.900389614
28430,13,67,-22.5513,-0.776338851,-0.359461295,0.920504853,0.207068537,0.896912374
28431,14,67,-24.3071,-0.116981422,-0.847484384,0.920504853,0.222690279,0.893161925
28432,15,67,-27.4432,0.649928187,-0.556334239,0.920504853,0.238244187,0.889139411
28433,16,67,-32.4199,0.819296818,0.246307039,0.920504853,0.253725524,0.884846057
28434,17,67,-40.6251,0.235407733,0.822494762,0.920504853,0.269129573,0.880283169
28435,18,67,-58.6988,-0.564914136,0.642484594,0.920504853,0.284451643,0.875452139
28436,19,67,-66.4063,-0.845856554,-0.128222947,0.920504853,0.299687066,0.870354438
28437,20,67,-43.5851,-0.349122357,-0.781042902,0.920504853,0.314831202,0.864991618
28438,21,67,-35.0814,0.468593325,-0.715775614,0.920504853,0.329879437,0.859365314
28439,22,67,-30.2647,0.855486465,0.007572472,0.920504853,0.344827187,0.853477238
28440,23,67,-27.387,0.455849294,0.723958462,0.920504853,0.3596699,0.847329185
28441,24,67,-25.8608,-0.362893615,0.774740381,0.920504853,0.374403054,0.840923028
28442,25,67,-25.5156,-0.847993809,0.113229566,0.920504853,0.389022161,0.834260717
28443,26,67,-26.5194,-0.553452405,-0.65238399,0.920504853,0.403522768,0.827344282
28444,27,67,-29.7933,0.249930588,-0.818198714,0.920504853,0.417900458,0.82017583
28445,28,67,-42.1506,0.823528551,-0.231765314,0.920504853,0.432150852,0.812757545
28446,29,67,-31.53,0.639978162,0.567752047,0.920504853,0.446269608,0.805091685
28447,30,67,-23.1818,-0.131965197,0.845280794,0.920504853,0.460252427,0.797180587
28448,31,67,-18.6004,-0.782580363,0.345662278,0.920504853,0.474095048,0.789026661
28449,32,67,-15.6237,-0.713694752,-0.471756543,0.920504853,0.487793255,0.780632388
28450,33,67,-13.7382,0.011358523,-0.855444574,0.920504853,0.501342875,0.772000328
28451,34,67,-12.8215,0.725968824,-0.452640809,0.920504853,0.514739782,0.763133109
28452,35,67,-12.9732,0.773126736,0.366318828,0.920504853,0.527979893,0.754033432
28453,36,67,-14.6279,0.109475493,0.848486624,0.920504853,0.541059178,0.74470407
28454,37,67,-19.4301,-0.654827014,0.55055973,0.920504853,0.55397365,0.735147863
28455,38,67,-38.4084,-0.817084584,-0.25354924,0.920504853,0.566719376,0.725367723
